,user_id,streamer_name,start_time,community
2324553,76701,1101,4957,8
2324554,76701,954,4937,8
2324557,76701,741,4991,8
2324558,76701,1100,5010,8
2324559,76701,1108,5028,8
2324560,76701,866,5066,8
2324562,76701,23,5109,8
2324563,76701,953,5116,8
2324565,76701,1107,5130,8
2324566,76701,258,5131,2
2324568,76701,584,5240,8
2324569,76701,1401,5233,8
2324570,76701,1101,5235,8
2324572,76701,864,5229,8
2324574,76701,1099,5238,8
2324575,76701,1400,5257,8
2324576,76701,23,5284,8
2324577,76701,1402,5250,8
2324578,76701,1097,5258,8
2324579,76701,859,5259,8
2324580,76701,1103,5367,8
2324581,76701,1400,5377,8
2324582,76701,731,5384,8
2324583,76701,859,5431,8
2324584,76701,4,5484,8
2324585,76701,955,5436,8
2324586,76701,1402,5444,8
2324587,76701,861,5501,8
2324588,76701,866,5497,8
2324590,76701,11,5529,8
2324591,76701,955,5528,8
2324592,76701,859,5536,8
2324593,76701,1097,5537,8
2324594,76701,23,5704,8
2324595,76701,859,5706,8
2324596,76701,863,5703,8
2324597,76701,1381,5684,8
2324598,76701,258,5701,2
2324599,76701,859,5832,8
2324600,76701,859,5836,8
2324601,76701,1107,5857,8
2324602,76701,859,5843,8
2324603,76701,1405,5974,8
2324604,76701,1102,5957,8
2324605,76701,1534,5961,8
2324606,76701,859,5969,8
2324607,76701,23,5978,8
2324608,76701,859,5977,8
2324610,76701,1405,6071,8
2324612,76701,1101,6100,8
2324613,76701,860,6072,8
2324614,76701,866,6075,8
2326333,76762,195,0,3
2326334,76762,419,20,5
2326335,76762,1065,91,5
2326336,76762,195,100,3
2326337,76762,894,101,5
2326338,76762,195,106,3
2326339,76762,502,532,5
2326340,76762,893,527,5
2326342,76762,501,614,3
2326343,76762,208,612,5
2326344,76762,695,692,5
2326345,76762,695,842,5
2326346,76762,558,870,5
2326347,76762,424,866,5
2326348,76762,894,978,5
2326349,76762,1451,987,5
2326351,76762,558,1038,5
2326352,76762,419,1034,5
2326353,76762,315,1100,3
2326354,76762,893,1107,5
2326355,76762,695,1118,5
2326356,76762,695,1271,5
2326357,76762,986,1291,5
2326358,76762,555,1293,5
2326359,76762,208,1294,5
2326360,76762,195,1424,3
2326361,76762,893,1703,5
2326362,76762,419,1722,5
2326363,76762,496,1848,5
2326364,76762,326,2013,3
2326365,76762,419,2146,5
2326366,76762,65,2474,5
2326367,76762,567,2541,5
2326368,76762,986,2715,5
2326369,76762,695,2850,5
2326370,76762,424,2868,5
2326371,76762,195,2999,3
2326372,76762,195,3147,3
2326373,76762,419,3154,5
2326374,76762,319,3157,3
2326375,76762,496,3293,5
2326376,76762,319,3298,3
2326377,76762,893,3406,5
2326378,76762,504,3426,3
2326379,76762,558,3620,5
2326380,76762,419,3733,5
2326381,76762,319,4000,3
2326382,76762,195,4013,3
2326383,76762,424,4002,5
2326384,76762,195,4297,3
2326385,76762,44,4475,5
2326386,76762,695,4547,5
2326387,76762,558,4582,5
2326388,76762,425,4598,5
2326390,76762,986,5139,5
2326391,76762,419,5157,5
2326392,76762,504,5725,3
2326393,76762,419,5747,5
2326394,76762,1065,5816,5
2326396,76762,695,5827,5
2326397,76762,1355,5841,7
2326398,76762,424,5883,5
2326399,76762,424,6001,5
2326400,76762,419,6029,5
2326401,76762,425,6014,5
2326700,76776,415,445,7
2326702,76776,1354,720,7
2326703,76776,415,1021,7
2326704,76776,1354,1111,7
2326705,76776,1355,1263,7
2326706,76776,415,1456,7
2326707,76776,1354,1431,7
2326708,76776,1354,1434,7
2326709,76776,1353,1596,7
2326715,76776,162,3224,5
2326721,76776,1137,4578,5
2326723,76776,1354,4695,7
2326727,76776,1176,5184,7
2326728,76776,253,5186,5
2326729,76776,1234,5281,7
2326732,76776,1137,5421,5
2326733,76776,1234,5422,7
2326734,76776,1268,5537,7
2326738,76776,413,5537,7
2326740,76776,1266,5574,7
2326741,76776,845,5597,7
2326744,76776,1732,5597,7
2326746,76776,1176,5596,7
2326747,76776,1353,5593,7
2326754,76776,1137,6108,5
2330000,76884,195,1088,3
2330002,76884,226,1419,6
2330003,76884,109,1730,6
2330004,76884,368,2119,9
2330005,76884,47,2578,6
2330006,76884,408,2576,2
2330007,76884,47,2579,6
2330008,76884,368,3179,9
2330010,76884,226,3281,6
2330011,76884,368,3815,9
2330012,76884,382,3599,9
2330013,76884,44,3604,5
2330014,76884,109,3758,6
2330015,76884,219,3756,6
2330016,76884,322,3814,6
2330017,76884,368,3843,9
2330018,76884,449,3840,9
2330019,76884,106,3869,6
2330020,76884,121,3883,6
2330021,76884,1673,3914,6
2330022,76884,47,3994,6
2330023,76884,229,4044,6
2330024,76884,106,4102,6
2330025,76884,1673,4058,6
2330026,76884,220,4148,6
2330027,76884,229,4183,6
2330029,76884,106,4254,6
2331556,76945,47,1160,6
2331558,76945,810,1470,5
2331569,76945,1206,2443,5
2331570,76945,1014,2524,5
2331571,76945,254,2522,2
2331572,76945,254,2589,2
2331573,76945,254,3387,2
2331574,76945,1014,3531,5
2331575,76945,254,3517,2
2331576,76945,1206,3531,5
2331577,76945,510,3677,2
2331578,76945,254,4319,2
2331579,76945,1014,4459,5
2331580,76945,254,4592,2
2331593,76945,485,5165,5
2331594,76945,254,5719,2
2332322,76966,1308,14,5
2332324,76966,1243,30,5
2332325,76966,2,49,5
2332328,76966,2,159,5
2332329,76966,467,221,5
2332330,76966,909,220,5
2332331,76966,1025,266,5
2332332,76966,467,336,5
2332333,76966,1428,458,5
2332335,76966,403,1754,5
2332336,76966,909,1911,5
2332338,76966,1428,1872,5
2332339,76966,2,1875,5
2332341,76966,2,2189,5
2332342,76966,1428,2472,5
2332343,76966,1428,2869,5
2332345,76966,906,3138,5
2332346,76966,2,3150,5
2332347,76966,2,3449,5
2332349,76966,1307,4304,5
2332350,76966,1307,4322,5
2332352,76966,909,4505,5
2332355,76966,2,5352,5
2332358,76966,2,5782,5
2332360,76966,2,6066,5
2332601,76977,1376,89,8
2332602,76977,1101,234,8
2332603,76977,1536,237,8
2332604,76977,863,249,8
2332605,76977,859,245,8
2332606,76977,866,480,8
2332607,76977,1102,518,8
2332608,76977,859,534,8
2332609,76977,1102,662,8
2332610,76977,1102,809,8
2332611,76977,958,1218,8
2332612,76977,1101,1234,8
2332613,76977,1372,1235,8
2332614,76977,958,1239,8
2332615,76977,866,1507,8
2332617,76977,862,1513,8
2332618,76977,1372,1515,8
2332619,76977,864,1531,8
2332620,76977,1099,1514,8
2332621,76977,1534,1516,8
2332625,76977,1101,1636,8
2332627,76977,1099,1654,8
2332628,76977,1536,1665,8
2332629,76977,859,1824,8
2332630,76977,1102,1957,8
2332631,76977,1380,2096,8
2332632,76977,4,2258,8
2332633,76977,957,2263,8
2332634,76977,957,2268,8
2332635,76977,859,2406,8
2332636,76977,1536,2392,8
2332637,76977,1376,2393,8
2332638,76977,861,2514,8
2332639,76977,866,2481,8
2332640,76977,10,2512,8
2332641,76977,859,2544,8
2332642,76977,861,2613,8
2332643,76977,866,2624,8
2332644,76977,860,2651,8
2332645,76977,1100,2659,8
2332646,76977,957,2659,8
2332647,76977,864,2682,8
2332648,76977,1536,2655,8
2332649,76977,1102,2668,8
2332650,76977,956,2676,8
2332651,76977,1102,2956,8
2332652,76977,1376,3100,8
2332653,76977,863,3115,8
2332654,76977,4,3475,8
2332656,76977,1536,3537,8
2332657,76977,1100,3662,8
2332658,76977,864,3663,8
2332659,76977,859,3841,8
2332660,76977,864,3961,8
2332661,76977,1102,3957,8
2332662,76977,1376,3975,8
2332663,76977,859,3984,8
2332664,76977,1097,4114,8
2332665,76977,1102,4245,8
2332666,76977,866,4476,8
2332667,76977,1100,4531,8
2332668,76977,989,4508,8
2332669,76977,1476,4558,8
2332670,76977,863,4552,8
2332671,76977,4,4552,8
2332672,76977,592,4623,8
2332673,76977,4,4623,8
2332674,76977,866,4636,8
2332675,76977,1108,4665,8
2332676,76977,866,4672,8
2332677,76977,1102,4820,8
2332678,76977,1102,4961,8
2332679,76977,859,4971,8
2332681,76977,1097,5108,8
2332682,76977,861,5244,8
2332683,76977,864,5253,8
2332684,76977,1102,5247,8
2332685,76977,863,5262,8
2332686,76977,859,5258,8
2332687,76977,1102,5392,8
2332688,76977,860,5395,8
2332689,76977,4,5414,8
2332690,76977,955,5420,8
2332691,76977,1102,5811,8
2332692,76977,1405,5813,8
2332693,76977,864,5986,8
2332694,76977,1102,5955,8
2332695,76977,1102,5974,8
2332696,76977,1534,5969,8
2332697,76977,1102,5975,8
2334632,77024,863,108,8
2334633,77024,1401,223,8
2334634,77024,859,271,8
2334635,77024,590,385,8
2334636,77024,1379,419,8
2334637,77024,1101,509,8
2334638,77024,863,553,8
2334639,77024,1379,552,8
2334640,77024,953,686,8
2334641,77024,4,794,8
2334642,77024,859,837,8
2334643,77024,590,1121,8
2334645,77024,1382,1277,8
2334646,77024,859,1555,8
2334647,77024,4,1571,8
2334648,77024,953,1854,8
2334649,77024,958,1915,8
2334650,77024,858,1962,8
2334651,77024,1110,1961,8
2334652,77024,953,1981,8
2334653,77024,1401,2069,8
2334654,77024,860,2097,8
2334656,77024,1106,2129,8
2334657,77024,1101,2230,8
2334658,77024,956,2281,8
2334659,77024,590,2263,8
2334660,77024,858,2420,8
2334661,77024,859,2417,8
2334662,77024,858,2563,8
2334663,77024,859,2561,8
2334664,77024,863,2560,8
2334665,77024,953,2704,8
2334666,77024,1402,2722,8
2334667,77024,863,2709,8
2334668,77024,1097,2721,8
2334669,77024,1401,2786,8
2334670,77024,1101,2784,8
2334671,77024,1382,2841,8
2334672,77024,863,2834,8
2334673,77024,859,2834,8
2334674,77024,4,2843,8
2334675,77024,1098,2986,8
2334676,77024,858,2982,8
2334677,77024,859,3125,8
2334678,77024,953,3274,8
2334679,77024,859,3268,8
2334680,77024,732,3541,8
2334681,77024,859,3534,8
2334682,77024,4,3706,8
2334683,77024,859,3841,8
2334684,77024,590,3943,8
2334685,77024,858,3989,8
2334686,77024,1098,3990,8
2334687,77024,859,3991,8
2334688,77024,1098,4099,8
2334689,77024,1097,4140,8
2334690,77024,956,4103,8
2334691,77024,1534,4558,8
2334692,77024,863,4559,8
2334693,77024,1103,4834,8
2334694,77024,860,4940,8
2334695,77024,859,4978,8
2334697,77024,1382,5107,8
2334698,77024,1097,5109,8
2334699,77024,1097,5113,8
2334700,77024,858,5116,8
2334701,77024,954,5205,8
2334702,77024,1101,5216,8
2334703,77024,864,5229,8
2334704,77024,860,5226,8
2334705,77024,860,5228,8
2334706,77024,1102,5251,8
2334707,77024,1382,5250,8
2334708,77024,953,5273,8
2334709,77024,1097,5255,8
2334710,77024,863,5256,8
2334711,77024,866,5359,8
2334713,77024,864,5420,8
2334714,77024,1382,5398,8
2334715,77024,860,5397,8
2334716,77024,590,5400,8
2334717,77024,858,5388,8
2334718,77024,590,5560,8
2334719,77024,258,5562,2
2334720,77024,864,5704,8
2334721,77024,1106,5705,8
2334722,77024,859,5812,8
2334723,77024,859,5832,8
2334725,77024,1106,5947,8
2334727,77024,1100,5948,8
2334728,77024,1405,5961,8
2334729,77024,863,5961,8
2334730,77024,1106,6056,8
2334731,77024,587,6123,8
2334732,77024,955,6128,8
2334733,77024,862,6138,8
2335004,77039,102,0,6
2335005,77039,103,23,6
2335006,77039,1160,114,5
2335007,77039,1160,423,5
2335008,77039,226,427,6
2335009,77039,47,428,6
2335010,77039,424,435,5
2335013,77039,171,526,5
2335014,77039,113,590,6
2335016,77039,102,592,6
2335017,77039,102,634,6
2335018,77039,230,634,6
2335020,77039,328,682,6
2335021,77039,47,702,6
2335022,77039,107,708,6
2335023,77039,270,855,7
2335024,77039,1363,858,6
2335025,77039,147,938,5
2335026,77039,636,970,6
2335027,77039,102,1020,6
2335028,77039,147,1235,5
2335029,77039,332,1232,6
2335030,77039,636,1249,6
2335031,77039,113,1272,6
2335033,77039,368,1724,9
2335034,77039,109,1601,6
2335036,77039,104,1769,6
2335040,77039,333,2003,5
2335043,77039,108,2560,6
2335044,77039,270,2580,7
2335045,77039,111,2725,6
2335046,77039,938,2733,6
2335048,77039,109,2885,6
2335050,77039,112,2941,6
2335051,77039,321,2945,6
2335052,77039,111,3013,6
2335053,77039,103,3038,6
2335054,77039,109,3480,6
2335055,77039,102,3461,6
2335056,77039,1128,3546,6
2335057,77039,368,3693,9
2335058,77039,102,3620,6
2335059,77039,1129,3632,6
2335060,77039,268,3683,6
2335063,77039,215,3700,6
2335064,77039,106,3706,6
2335065,77039,226,3710,6
2335066,77039,107,3772,6
2335067,77039,162,3787,5
2335068,77039,47,3900,6
2335069,77039,106,3888,6
2335070,77039,112,3942,6
2335071,77039,106,3960,6
2335072,77039,417,4189,6
2335073,77039,416,4243,6
2335074,77039,216,4241,6
2335075,77039,268,4248,6
2335076,77039,642,4242,6
2335077,77039,1390,4247,7
2335079,77039,102,4360,6
2335081,77039,109,4485,6
2335082,77039,102,4614,6
2335083,77039,102,4659,6
2335084,77039,106,4714,6
2335085,77039,47,4740,6
2335086,77039,108,4729,6
2335087,77039,111,4728,6
2335088,77039,109,4734,6
2335089,77039,417,4822,6
2335090,77039,1317,4910,6
2335091,77039,1129,4965,6
2335092,77039,103,5172,6
2335093,77039,636,5255,6
2335094,77039,103,5321,6
2335095,77039,108,5333,6
2335096,77039,106,5327,6
2335099,77039,1130,5431,6
2335100,77039,636,5566,6
2335101,77039,106,5574,6
2335102,77039,418,5571,6
2335103,77039,47,5579,6
2335104,77039,226,5573,6
2335105,77039,220,5572,6
2335106,77039,102,5610,6
2335107,77039,102,5659,6
2335108,77039,109,5752,6
2335109,77039,104,5768,6
2335110,77039,118,5753,6
2335111,77039,270,5858,7
2335112,77039,108,5872,6
2335113,77039,102,6036,6
2337120,77110,15,110,8
2337121,77110,1374,825,8
2337122,77110,1109,837,8
2337124,77110,1481,976,8
2337125,77110,1109,1119,8
2337126,77110,732,1275,8
2337127,77110,15,1271,8
2337128,77110,858,1568,8
2337129,77110,1376,1563,8
2337130,77110,1376,1988,8
2337131,77110,1376,2420,8
2337132,77110,1109,2419,8
2337133,77110,1219,2499,8
2337134,77110,866,2625,8
2337135,77110,1219,2626,8
2337136,77110,1219,3077,8
2337137,77110,867,3078,8
2337138,77110,733,3217,8
2337139,77110,1376,3707,8
2337140,77110,1,3760,8
2337141,77110,1376,3843,8
2337142,77110,1218,3944,8
2337143,77110,1404,3926,8
2337144,77110,733,3945,8
2337145,77110,1481,3983,8
2337146,77110,1,3981,8
2337148,77110,1379,4140,8
2337150,77110,866,4346,8
2337151,77110,15,4567,8
2337152,77110,4,4704,8
2337153,77110,733,5511,8
2337154,77110,1534,5512,8
2337156,77110,1376,5848,8
2337157,77110,1219,6086,8
2338983,77174,1484,6,2
2338987,77174,1484,24,2
2338988,77174,1671,95,2
2338990,77174,1486,153,2
2338991,77174,228,239,6
2338994,77174,268,378,6
2339007,77174,1485,1022,2
2339014,77174,1237,1141,2
2339015,77174,1484,1165,2
2339018,77174,228,1253,6
2339019,77174,322,1251,6
2339020,77174,1612,1250,2
2339021,77174,101,1253,6
2339025,77174,1612,1387,2
2339030,77174,1733,1438,2
2339036,77174,109,1595,6
2339049,77174,1485,2169,2
2339050,77174,1714,2262,2
2339053,77174,1486,2299,2
2339067,77174,1733,2731,2
2339070,77174,1485,2743,2
2339076,77174,1486,2871,2
2339084,77174,1485,3008,2
2339089,77174,1485,3313,2
2339091,77174,1486,3579,2
2339094,77174,1644,3743,2
2339095,77174,1485,3747,2
2339096,77174,1237,3742,2
2339102,77174,1612,4117,2
2339103,77174,1148,4115,2
2339105,77174,1612,4148,2
2339109,77174,1237,4463,2
2339113,77174,1711,4711,2
2339115,77174,1237,4849,2
2339120,77174,1644,4890,2
2339123,77174,322,4953,6
2339124,77174,322,4996,6
2339125,77174,1485,5037,2
2339128,77174,1485,5169,2
2339130,77174,1644,5260,2
2339132,77174,1733,5277,2
2339135,77174,1733,5307,2
2339137,77174,1733,5413,2
2339138,77174,1237,5415,2
2339141,77174,1486,5446,2
2339148,77174,724,5816,5
2339152,77174,1486,6017,2
2339154,77174,1148,6080,2
2339412,77183,260,124,2
2339414,77183,988,130,2
2339416,77183,603,174,2
2339419,77183,988,391,2
2339420,77183,951,439,2
2339421,77183,85,461,2
2339423,77183,1169,463,2
2339424,77183,1388,462,5
2339425,77183,1170,465,2
2339427,77183,603,677,2
2339429,77183,602,720,2
2339430,77183,306,719,2
2339431,77183,83,766,2
2339432,77183,252,862,2
2339433,77183,1043,872,5
2339436,77183,951,1107,2
2339437,77183,260,1115,2
2339440,77183,1170,1138,2
2339441,77183,252,1145,2
2339442,77183,465,1192,5
2339443,77183,1625,1191,2
2339446,77183,254,1260,2
2339447,77183,252,1258,2
2339448,77183,306,1284,2
2339449,77183,1169,1345,2
2339450,77183,1062,1346,2
2339451,77183,260,1400,2
2339454,77183,595,1435,2
2339455,77183,1326,1437,2
2339456,77183,1062,1549,2
2339457,77183,1060,1609,2
2339459,77183,1170,1608,2
2339462,77183,306,1716,2
2339463,77183,333,1725,5
2339464,77183,602,1744,2
2339465,77183,595,1729,2
2339466,77183,468,1768,5
2339470,77183,1168,1879,2
2339471,77183,1170,1907,2
2339472,77183,468,1904,5
2339473,77183,307,1908,2
2339474,77183,1625,1909,2
2339475,77183,260,1978,2
2339476,77183,595,2043,2
2339477,77183,595,2167,2
2339479,77183,602,2301,2
2339481,77183,767,2307,2
2339482,77183,85,2330,2
2339483,77183,1170,2331,2
2339485,77183,595,2345,2
2339486,77183,595,2435,2
2339488,77183,766,2486,2
2339489,77183,468,2494,5
2339490,77183,254,2514,2
2339493,77183,304,2559,2
2339497,77183,595,2749,2
2339498,77183,602,2763,2
2339501,77183,254,2845,2
2339502,77183,603,2847,2
2339507,77183,1062,2991,2
2339510,77183,595,3136,2
2339511,77183,260,3151,2
2339512,77183,1664,3166,5
2339513,77183,988,3298,2
2339516,77183,260,3320,2
2339517,77183,1052,3339,2
2339518,77183,595,3408,2
2339519,77183,254,3406,2
2339521,77183,252,3431,2
2339522,77183,603,3442,2
2339523,77183,468,3472,5
2339525,77183,333,3594,5
2339526,77183,1062,3578,2
2339530,77183,1052,3623,2
2339531,77183,1226,3686,5
2339535,77183,595,3692,2
2339537,77183,254,3735,2
2339542,77183,85,3878,2
2339543,77183,232,3892,5
2339544,77183,427,3895,5
2339545,77183,432,3903,5
2339547,77183,85,3985,2
2339548,77183,432,4041,5
2339550,77183,951,4165,2
2339552,77183,260,4303,2
2339553,77183,951,4287,2
2339554,77183,603,4288,2
2339555,77183,453,4310,2
2339558,77183,1168,4334,2
2339560,77183,468,4409,5
2339561,77183,260,4408,2
2339563,77183,1625,4446,2
2339564,77183,595,4444,2
2339566,77183,603,4465,2
2339568,77183,951,4577,2
2339569,77183,431,4589,5
2339570,77183,602,4618,2
2339571,77183,260,4630,2
2339574,77183,252,4852,2
2339577,77183,1062,4910,2
2339578,77183,824,4909,2
2339579,77183,595,5037,2
2339581,77183,306,5119,2
2339584,77183,1120,5184,5
2339586,77183,486,5192,5
2339587,77183,260,5296,2
2339588,77183,1062,5387,2
2339589,77183,988,5441,2
2339591,77183,595,5449,2
2339595,77183,603,5483,2
2339596,77183,1625,5541,2
2339597,77183,1326,5573,2
2339598,77183,602,5554,2
2339603,77183,453,5607,2
2339608,77183,468,5723,5
2339610,77183,602,5854,2
2339612,77183,990,5881,5
2339613,77183,486,5885,5
2339615,77183,306,5983,2
2339617,77183,595,5985,2
2339618,77183,1326,5989,2
2339622,77183,726,6059,5
2339623,77183,1120,6061,5
2339624,77183,1625,6058,2
2341295,77239,1236,243,2
2341296,77239,260,244,2
2341301,77239,122,289,6
2341302,77239,65,793,5
2341305,77239,47,846,6
2341311,77239,299,983,5
2341314,77239,47,1018,6
2341315,77239,1413,1011,2
2341316,77239,44,1038,5
2341317,77239,1239,1128,2
2341318,77239,778,1129,5
2341319,77239,778,1244,5
2341324,77239,109,1736,6
2341325,77239,1238,1857,2
2341327,77239,85,1887,2
2341328,77239,1392,1894,5
2341330,77239,299,1959,5
2341333,77239,1526,1992,2
2341335,77239,784,1995,5
2341341,77239,1238,2263,2
2341342,77239,1239,2339,2
2341346,77239,1211,2452,5
2341348,77239,85,2497,2
2341352,77239,44,2479,5
2341353,77239,807,2498,5
2341356,77239,230,2486,6
2341358,77239,1236,2533,2
2341360,77239,299,2522,5
2341361,77239,784,2573,5
2341362,77239,195,2739,3
2341364,77239,1526,2601,2
2341365,77239,1236,2585,2
2341367,77239,65,2614,5
2341368,77239,44,2611,5
2341369,77239,122,2613,6
2341371,77239,1052,2639,2
2341374,77239,108,2734,6
2341377,77239,1239,2730,2
2341378,77239,938,2741,6
2341379,77239,1238,2745,2
2341380,77239,65,2759,5
2341381,77239,230,2772,6
2341382,77239,322,2816,6
2341383,77239,154,2818,5
2341387,77239,1492,2838,5
2341388,77239,1492,2842,5
2341393,77239,416,2913,6
2341394,77239,322,2992,6
2341399,77239,1492,2991,5
2341401,77239,226,3012,6
2341402,77239,230,3068,6
2341403,77239,322,3118,6
2341405,77239,108,3159,6
2341406,77239,226,3155,6
2341407,77239,226,3157,6
2341408,77239,226,3158,6
2341409,77239,226,3274,6
2341410,77239,801,3642,5
2341411,77239,150,3642,5
2341412,77239,44,3641,5
2341413,77239,807,3643,5
2341416,77239,1180,3672,6
2341427,77239,226,3720,6
2341428,77239,509,3734,5
2341429,77239,807,3810,5
2341430,77239,216,3805,6
2341431,77239,154,3806,5
2341433,77239,1238,3833,2
2341435,77239,47,3878,6
2341436,77239,1492,3857,5
2341437,77239,111,3855,6
2341440,77239,1492,3978,5
2341442,77239,1224,3994,6
2341443,77239,1239,3996,2
2341445,77239,162,3994,5
2341447,77239,1238,3996,2
2341448,77239,201,4018,6
2341449,77239,322,4120,6
2341450,77239,1236,4269,2
2341451,77239,47,4301,6
2341452,77239,333,4316,5
2341453,77239,1238,4315,2
2341458,77239,322,4574,6
2341460,77239,1287,4600,5
2341461,77239,226,4569,6
2341467,77239,106,4708,6
2341468,77239,322,4702,6
2341473,77239,1390,4820,7
2341474,77239,1237,4842,2
2341475,77239,47,4863,6
2341477,77239,1238,4890,2
2341479,77239,1236,4996,2
2341483,77239,1526,5141,2
2341486,77239,1238,5161,2
2341487,77239,109,5203,6
2341488,77239,228,5234,6
2341490,77239,418,5328,6
2341492,77239,111,5324,6
2341494,77239,1697,5377,9
2341496,77239,1238,5414,2
2341497,77239,1237,5456,2
2341499,77239,1238,5457,2
2341500,77239,1236,5526,2
2341502,77239,1153,5601,5
2341505,77239,65,5667,5
2341507,77239,1153,5729,5
2341508,77239,1238,5730,2
2341509,77239,1285,5726,5
2341510,77239,1711,5725,2
2341513,77239,293,5759,5
2341515,77239,109,5753,6
2341517,77239,1238,5836,2
2341518,77239,47,5873,6
2341519,77239,1711,5868,2
2341520,77239,1237,5859,2
2341521,77239,1287,5869,5
2341525,77239,225,5896,6
2341526,77239,44,5895,5
2341527,77239,322,5953,6
2341528,77239,215,5954,6
2341529,77239,1238,5988,2
2341530,77239,216,6092,6
2341531,77239,1287,6129,5
2346363,77393,415,451,7
2346365,77393,846,744,7
2346366,77393,415,723,7
2346368,77393,1164,860,7
2346369,77393,415,1018,7
2346371,77393,1267,1303,7
2346372,77393,846,1441,7
2346373,77393,1234,1709,7
2346374,77393,974,1842,7
2346378,77393,271,1855,7
2346379,77393,1164,2300,7
2346380,77393,846,2868,7
2346381,77393,415,2999,7
2346382,77393,1234,3157,7
2346383,77393,1164,3156,7
2346384,77393,1234,3290,7
2346385,77393,415,3448,7
2346387,77393,415,3725,7
2346388,77393,1234,3995,7
2346389,77393,415,5006,7
2346391,77393,1164,6012,7
2346741,77404,478,255,5
2346742,77404,44,322,5
2346743,77404,424,587,5
2346744,77404,424,1721,5
2346745,77404,424,3136,5
2346746,77404,424,3566,5
2346747,77404,162,3680,5
2346748,77404,1200,3669,5
2346749,77404,658,3691,5
2346750,77404,1200,3821,5
2346751,77404,162,3989,5
2346752,77404,424,3999,5
2346754,77404,1201,4377,5
2346755,77404,162,4605,5
2346756,77404,156,4805,5
2346758,77404,44,4905,5
2346759,77404,1200,4907,5
2346760,77404,421,5617,5
2346761,77404,44,5619,5
2346763,77404,668,5751,5
2346764,77404,1201,5771,5
2346766,77404,888,5914,5
2346767,77404,1201,6023,5
2347431,77428,47,3030,6
2347432,77428,108,3030,6
2347433,77428,367,3030,5
2347434,77428,237,3316,5
2347435,77428,432,3316,5
2347436,77428,109,3505,6
2347437,77428,221,3888,6
2347438,77428,113,3984,6
2347439,77428,117,4032,6
2347440,77428,320,4033,5
2347441,77428,1088,4053,6
2347442,77428,112,4039,6
2347444,77428,47,4125,6
2347445,77428,225,4175,6
2347446,77428,1161,4195,6
2347447,77428,427,4182,5
2347448,77428,433,4211,5
2347449,77428,268,4267,6
2347450,77428,328,4264,6
2347451,77428,47,4269,6
2347452,77428,108,4325,6
2347453,77428,433,4404,5
2347454,77428,108,4454,6
2347456,77428,228,4549,6
2347458,77428,230,4653,6
2347459,77428,226,4728,6
2347460,77428,107,4755,6
2347461,77428,108,4729,6
2347463,77428,230,4783,6
2347464,77428,216,4785,6
2347465,77428,268,4835,6
2347468,77428,106,4837,6
2347469,77428,109,4898,6
2347470,77428,117,4898,6
2347471,77428,85,4890,2
2347472,77428,219,4927,6
2347473,77428,367,5043,5
2347474,77428,225,5035,6
2347475,77428,320,5039,5
2347476,77428,106,5062,6
2347477,77428,47,5123,6
2347479,77428,109,5211,6
2347480,77428,228,5265,6
2347481,77428,832,5271,5
2347482,77428,1180,5267,6
2347483,77428,113,5268,6
2347484,77428,112,5269,6
2347487,77428,47,5406,6
2347488,77428,221,5483,6
2347489,77428,225,5554,6
2347490,77428,106,5576,6
2347491,77428,47,5576,6
2347492,77428,368,5698,9
2347493,77428,230,5634,6
2347494,77428,216,5642,6
2347495,77428,417,5697,6
2347496,77428,106,5706,6
2347497,77428,104,5768,6
2347498,77428,1180,5840,6
2347499,77428,221,5895,6
2347500,77428,106,5980,6
2347501,77428,228,6031,6
2349838,77488,4,269,8
2349839,77488,4,404,8
2349840,77488,4,980,8
2349841,77488,863,1122,8
2349842,77488,731,1409,8
2349843,77488,4,1478,8
2349844,77488,4,1559,8
2349845,77488,4,1705,8
2349846,77488,958,1840,8
2349847,77488,863,2126,8
2349848,77488,863,2413,8
2349849,77488,4,2554,8
2349850,77488,1099,2690,8
2349851,77488,4,2852,8
2349852,77488,4,2984,8
2349853,77488,1099,3104,8
2349854,77488,1099,3247,8
2349855,77488,859,3284,8
2349856,77488,956,3393,8
2349857,77488,859,3560,8
2349858,77488,956,3709,8
2349859,77488,863,3693,8
2349860,77488,863,3826,8
2349861,77488,4,3846,8
2349862,77488,956,3986,8
2349863,77488,956,4131,8
2349864,77488,1099,4234,8
2349865,77488,956,4269,8
2349866,77488,956,4386,8
2349867,77488,4,4554,8
2349868,77488,731,4674,8
2349869,77488,956,4693,8
2349870,77488,863,4838,8
2349871,77488,1099,5272,8
2349872,77488,4,5414,8
2349873,77488,1099,5518,8
2349874,77488,863,5686,8
2349875,77488,863,5970,8
2349876,77488,956,6129,8
2349877,77488,863,6121,8
2350248,77498,31,107,8
2350249,77498,31,111,8
2350250,77498,731,416,8
2350253,77498,18,1263,8
2350254,77498,731,1277,8
2350255,77498,31,1693,8
2350259,77498,31,1979,8
2350261,77498,731,2418,8
2350264,77498,31,2684,8
2350265,77498,858,2846,8
2350266,77498,18,2837,8
2350268,77498,18,2971,8
2350269,77498,1535,2985,8
2350270,77498,18,2998,8
2350271,77498,31,3284,8
2350273,77498,31,3381,8
2350275,77498,731,3399,8
2350276,77498,731,3402,8
2350277,77498,31,3516,8
2350278,77498,18,3512,8
2350280,77498,731,3565,8
2350281,77498,31,3632,8
